epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,241.7,1.3076696830622017,1.947914469242096,0.001026191026410293,0.1325,0.028254943580454973,0.10073529411764706,0.05338812559939991,0.10284263959390863,0.05101974877061288
2,754.5,44.934952987624236,2.191738259792328,0.1441465545271568,0.19142857142857145,0.08450335097811573,0.16996323529411764,0.07821997687019853,0.17253807106598984,0.07883395816775778
3,1471.6,269.15467671953985,1.9560466587543488,0.043830563517147834,0.2425,0.10100199533288683,0.1969485294117647,0.12796743201692734,0.1931472081218274,0.11597574029215654
4,2250.7368421052633,413.3270454947222,1.9679292628639622,0.05862385736178551,0.21917293233082705,0.1148962225341892,0.19198916408668726,0.13605166639494165,0.18979428266096715,0.1289466204499338
5,2868.6666666666665,496.0761590275787,1.9277617269092135,0.02123959704263048,0.22658730158730156,0.12242368985923564,0.19620098039215683,0.11175751664614209,0.1940214326001128,0.11423908405722898
6,3537.3333333333335,613.6607821553823,1.913906905386183,0.041807555598609505,0.23134920634920636,0.1471794315942419,0.19893790849673204,0.1285765770570724,0.19204737732656516,0.13074315521581267
7,3935.2,532.1061548225128,1.9180121342341105,0.07069948248514007,0.23714285714285713,0.1657019699857031,0.20588235294117652,0.13499781065335667,0.19939086294416244,0.14039881158538353
8,4391.142857142857,499.231818059772,1.9071287768227714,0.10592787116781213,0.2683673469387755,0.19639079944281823,0.21475840336134455,0.16184477207946113,0.21472081218274108,0.16903030651295844
9,4971.571428571428,654.4263261258143,1.8604529670306615,0.139918906733121,0.3183673469387755,0.18492205996912228,0.23755252100840335,0.16326402774534157,0.23836113125453226,0.16651920592881087
10,5365.538461538462,402.83927227858607,1.822424136675321,0.14204958268899806,0.3137362637362638,0.1754219299862656,0.23303167420814483,0.14762996036882642,0.2338149160484186,0.15175353808375666
11,5981.076923076923,460.9218958596351,1.753854724077078,0.19533303737618313,0.35494505494505496,0.23732193383196637,0.27754524886877824,0.21114567787931474,0.2791097227645451,0.21810149510204754
12,6575.0,583.9443466632757,1.7053759793440502,0.2523257323276787,0.39523809523809533,0.26198050852701343,0.31556372549019607,0.2443566913227353,0.3202199661590524,0.25374871014608513
13,7283.5,842.5406518382363,1.6285782754421234,0.31024393544110507,0.42500000000000004,0.26335905755693867,0.3528186274509805,0.24462371382558323,0.3540609137055837,0.256401335759503
14,7755.818181818182,529.0481707199721,1.5800219124013728,0.34672291587955983,0.4792207792207792,0.24637359720807767,0.3995989304812834,0.240682241833356,0.4073834794646978,0.24513245645068726
15,8498.90909090909,816.7689619409413,1.5030744129961187,0.376586946089234,0.5863636363636364,0.21266605528623256,0.4844251336898395,0.20884937565576267,0.4934933087217352,0.21358852071461
16,8913.8,552.6716565918683,1.460424691438675,0.41104423949458163,0.6371428571428572,0.2074086964110685,0.5285294117647059,0.2056521296823998,0.5390862944162437,0.21336034425788303
17,9547.8,558.6579991372181,1.3867948591709136,0.4340307207426367,0.667142857142857,0.21129339307982084,0.58,0.21413244333168488,0.5922842639593908,0.2119057770259784
18,10198.6,600.1526805738687,1.3157209932804108,0.4537308179540555,0.6707142857142857,0.2112028234968965,0.6008088235294118,0.21831412332837444,0.6150253807106599,0.22114825932793927
19,10860.2,675.4148058785801,1.2441392958164215,0.4461580092060509,0.6957142857142857,0.18317494704377507,0.6120588235294118,0.19978150911454004,0.6276142131979696,0.20674837138928676
20,11550.6,761.193825513581,1.1630932331085204,0.4588272482623039,0.6892857142857143,0.1693700814482768,0.6059558823529413,0.1832769668644835,0.619492385786802,0.18825839263328129
21,12284.8,862.6230694805234,1.1012673437595368,0.44603027714392424,0.7085714285714286,0.1731991893274142,0.6109558823529413,0.1767168777665089,0.6222335025380711,0.17879463917367017
22,13028.0,984.3840713867733,1.0443519204854965,0.435968321183326,0.745,0.16099340840860663,0.6275000000000001,0.16626565800291374,0.6396954314720811,0.1723859362761156
23,13800.6,1145.4672583710108,0.975915613770485,0.43618859533509596,0.7835714285714286,0.12351361157742072,0.6584558823529412,0.14748990127296396,0.6776649746192893,0.14246462162425808
24,14563.6,1288.88100304101,0.9087460786104202,0.43236365424091544,0.7985714285714286,0.10812879697237862,0.6749264705882353,0.13558370941151252,0.6940101522842639,0.12866289093488986
25,15312.2,1384.0220951993506,0.8746009856462479,0.4048815606155101,0.7942857142857143,0.10540495283255265,0.6777205882352941,0.131420345874178,0.6926903553299493,0.13071636673757506
26,16050.0,1476.0439017861224,0.8237899780273438,0.3954692240740318,0.8114285714285714,0.09815647649315364,0.6952205882352941,0.11582142788551453,0.7108629441624366,0.11534424734419128
27,16758.4,1577.4391398719633,0.774591988325119,0.3711029520085821,0.82,0.09146204744290924,0.7098529411764706,0.1055126306416132,0.7250761421319797,0.10246848923218568
