epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,56.0,0.0,1.9475584268569945,0.002025784064107829,0.2696428571428572,0.107187490703278,0.16602941176470593,0.07559688952518057,0.1743654822335025,0.08067832893293884
2,190.5,3.2171415884290826,1.8445764005184173,0.054627192078573396,0.5414285714285714,0.22425158976070622,0.3517647058823529,0.16606506546790065,0.36593908629441624,0.17212732413202186
3,327.1,3.923009049186606,1.6584984540939331,0.12276732519622106,0.7828571428571427,0.11339834069980648,0.5724264705882354,0.14044396748073626,0.5837563451776651,0.13809607119049366
4,465.2,5.564171097297422,1.420977568626404,0.18071679229382862,0.8717857142857142,0.04615164666396983,0.6888970588235294,0.07267663573909391,0.701522842639594,0.07732815720702384
5,603.6,7.445804187594515,1.155513396859169,0.21709307087437024,0.9142857142857143,0.02945075446869757,0.7530514705882353,0.025711412238355512,0.7672588832487308,0.033465407820242155
6,743.2,9.967948635501688,0.8880344718694687,0.21619338253286294,0.93,0.015419309389230649,0.7761764705882352,0.009920749985601725,0.7927918781725888,0.012169620684428731
7,884.3,13.345785851721134,0.6552752360701561,0.18937947626005347,0.9464285714285714,0.00798595706249925,0.787610294117647,0.008115845255064452,0.808527918781726,0.00956903282675995
8,1024.5,15.399675321252719,0.47656294256448745,0.13432755735728824,0.9485714285714286,0.010973065354098017,0.792095588235294,0.01125234260500213,0.807969543147208,0.012554706488114551
9,1164.7,18.442071467164418,0.3588287092745304,0.09448267960253305,0.9528571428571431,0.01115749953700952,0.7911397058823529,0.010104543819284861,0.8058375634517768,0.016783156851051136
10,1304.6,22.118770309400116,0.27956157028675077,0.0611196145975793,0.9582142857142856,0.008534145103820383,0.7930514705882352,0.011654991635230849,0.8070050761421319,0.0185620296528258
11,1443.0,24.037470748812154,0.2326754741370678,0.049474160597350506,0.9635714285714284,0.009819805060619658,0.7934558823529411,0.013316539849526009,0.8108629441624366,0.01935361985413645
12,1580.5,24.94694370058184,0.2005412682890892,0.03424079803169218,0.9699999999999998,0.009476070829586854,0.7941911764705883,0.011075638421146936,0.8148223350253806,0.01179763577367225
13,1717.4,25.66008573641172,0.1873380087316036,0.028473083185462923,0.9739285714285714,0.007584557350569749,0.7918382352941177,0.012626736408048561,0.8170558375634519,0.012912173072556064
14,1854.3,25.630255558616657,0.16579051390290261,0.027131166333315367,0.9760714285714285,0.00853414510382038,0.7961029411764706,0.01639244197730279,0.8194416243654823,0.016967607786127947
15,1989.4,27.15952871461506,0.16981487944722176,0.026881160910892873,0.9803571428571427,0.007098073897982804,0.7961764705882353,0.012309535083797401,0.8209644670050762,0.01387292092585674
16,2123.3,29.78774915967972,0.1813572071492672,0.026246163967572525,0.9817857142857143,0.007310531960878133,0.7878676470588235,0.01731223415845261,0.813248730964467,0.017553399312132317
17,2253.9,34.377172658611705,0.17448770850896836,0.02847456859240462,0.9807142857142859,0.009063269671749672,0.784264705882353,0.022927031838581625,0.8072588832487309,0.023759978463106634
18,2384.2,39.07377637239585,0.17381082251667976,0.026362534892758072,0.9817857142857143,0.00859372101108285,0.7849264705882353,0.01599243576601462,0.8079695431472083,0.016515101853902175
19,2513.6,43.90261951182412,0.17983499318361282,0.02660006643624015,0.985,0.00446071285599888,0.7875,0.015385052063272975,0.8119289340101522,0.013815595330209984
20,2640.9,46.7951920607235,0.17109917029738425,0.0199178019944217,0.982142857142857,0.008299250027587338,0.7927205882352941,0.022490746847795565,0.8131472081218275,0.024049291459343706
21,2767.0,49.20365840057018,0.18712200298905374,0.037109126887445984,0.9814285714285715,0.007953949089757195,0.7899264705882353,0.020355963945883043,0.8113197969543148,0.023876815027536816
22,2892.8,51.355233423673575,0.1945090964436531,0.01803503759048037,0.9835714285714288,0.007857142857142875,0.7894485294117648,0.014832679467658948,0.8108629441624366,0.01610377590320329
23,3016.8,51.355233423673575,0.1848575219511986,0.02359139260742316,0.9850000000000001,0.007457361792078982,0.7897794117647059,0.01786764705882354,0.8094923857868022,0.01762898194468968
24,3141.1,51.518831508488226,0.17951686754822732,0.029061304347849707,0.9839285714285715,0.00841372784956412,0.7860294117647058,0.018954336403897407,0.8092893401015229,0.0221177130005537
25,3265.1,51.518831508488226,0.1767750322818756,0.023824799292418573,0.9807142857142856,0.008481672919312813,0.786580882352941,0.015398882905041636,0.8073096446700507,0.019458515412322335
26,3389.1,51.518831508488226,0.17854416668415068,0.02160251618985133,0.9832142857142859,0.00724040533311191,0.7901470588235294,0.01419784207980859,0.8099492385786802,0.015210141306619827
27,3512.5,52.268059080092115,0.16211495138704776,0.020331085673742064,0.9839285714285715,0.009549815683657824,0.7912132352941177,0.014564532080474932,0.8113705583756345,0.01502263659946713
28,3635.9,53.06778683909853,0.16871947310864926,0.027077233909061423,0.9817857142857145,0.007977967108460262,0.7924632352941177,0.013577828568413207,0.813502538071066,0.013920481074549988
29,3757.5,55.28064760836291,0.1548373319208622,0.02098859712886696,0.9825000000000002,0.009168212609281039,0.7933088235294117,0.0141281746899309,0.8138071065989848,0.014145597033423076
30,3878.8,58.37602247498539,0.1648886851966381,0.03800887512869111,0.9850000000000001,0.006738557951469022,0.7951470588235294,0.011118269512609297,0.8147208121827412,0.014050922800634231
31,3998.9,62.534710361526415,0.15115330703556537,0.026669102019466602,0.9835714285714289,0.006813851438692493,0.7957720588235293,0.011874203214936969,0.8152791878172587,0.01334735835502036
