epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,353.0,5.848076606885378,1.793153429031372,0.0013993760489564193,0.185,0.05667892024377318,0.18253623188405793,0.08666009257214347,0.18790322580645163,0.08481095461609202
2,1052.4,40.40099008687782,1.783579808473587,0.01575215369854713,0.19166666666666662,0.043700368673756325,0.19920289855072462,0.08481013426581811,0.21096774193548384,0.08440216398979501
3,1763.5,98.09357777143211,1.7678510904312135,0.025270036537270727,0.29874999999999996,0.0976912298463321,0.30699275362318834,0.11946224705282198,0.32233870967741934,0.11137826702855957
4,2590.4,192.77095216862938,1.7383444130420684,0.03860512935334826,0.32416666666666666,0.08783270081998694,0.3678260869565218,0.11841173951348902,0.38838709677419353,0.11715674284197333
5,3615.6,294.2839445161764,1.7120509266853332,0.04689899606546259,0.33875,0.1154181708686577,0.38684782608695645,0.14326295421206914,0.4066935483870967,0.1379595951572116
6,4597.6,408.56607788704144,1.686138778924942,0.043838912412990934,0.3829166666666667,0.13564339992953747,0.43572463768115943,0.15657609429260824,0.45153225806451613,0.14989718554092513
7,5505.5,484.6160851643288,1.6609619081020355,0.05015006918993436,0.3920833333333333,0.11950345764407355,0.46101449275362316,0.13308964814118354,0.4804032258064517,0.1294391517920653
8,6379.5,535.7495216983399,1.6390688598155976,0.048829828612578646,0.4058333333333334,0.08925229533307377,0.4721739130434782,0.10318479272293647,0.48862903225806453,0.10005653318752736
9,7285.9,559.1931598294099,1.6211185157299042,0.045175578162215756,0.4220833333333333,0.07634329447378539,0.4956159420289854,0.08494394255885297,0.5095967741935484,0.08559255871990629
10,8242.7,587.4042134680344,1.6071727752685547,0.04329195783735406,0.4125,0.0769875531065466,0.47692028985507245,0.08693727896989985,0.4945967741935483,0.08781554520236348
11,9209.7,613.496625907592,1.5987388610839843,0.03132128734837384,0.4074999999999999,0.08448783607386594,0.46887681159420297,0.08892738595446745,0.4846774193548386,0.08908060281636485
12,10187.2,657.5288282653469,1.5795230090618133,0.031310381304861946,0.4145833333333333,0.08332812483722941,0.4732971014492754,0.0966038175955747,0.49241935483870974,0.09669095882889352
13,11177.6,686.9761567914858,1.5811177372932435,0.03529963687370613,0.47541666666666665,0.06954589811372376,0.5435869565217392,0.08195785920050681,0.559516129032258,0.08351023540425254
14,12157.8,733.4324508773797,1.555986714363098,0.03912930523009773,0.5095833333333333,0.06673303987614464,0.581340579710145,0.06806653889912695,0.5979032258064516,0.0692367712207457
15,13147.6,793.1001450006172,1.5264251351356506,0.03904275573159079,0.47875000000000006,0.0639810627364761,0.5381159420289855,0.07692342146853832,0.5543548387096774,0.07957205387939165
16,14199.5,841.273766380481,1.510460752248764,0.04307345031221552,0.49416666666666675,0.06330591511769566,0.5620652173913043,0.07506780348973151,0.5783870967741938,0.07421528433362015
17,15300.3,916.0537702558732,1.4858632028102874,0.03667023611755194,0.5262499999999999,0.05929417012751854,0.6006884057971015,0.07612610276619479,0.6212096774193547,0.07062283304531555
18,16417.3,1021.9507375602798,1.4593583583831786,0.03658526297323606,0.5587500000000001,0.045451057315656705,0.6222826086956521,0.04708521180543255,0.644274193548387,0.04523747893638959
19,17561.6,1129.1123239075907,1.4597147941589355,0.040143790645462384,0.5729166666666667,0.061625831073954335,0.6280072463768116,0.05451437042331777,0.645483870967742,0.0576138424227171
20,18710.7,1162.7799920879272,1.4472792148590088,0.03961490098259444,0.5641666666666667,0.0536255018106539,0.6022101449275363,0.08501778203364144,0.6207258064516129,0.07931528485777983
21,19958.8,1211.1778399558011,1.4480062663555144,0.04795264495744561,0.56375,0.04604308067210291,0.6206884057971014,0.05961591824726522,0.640241935483871,0.057267093790566
22,21235.4,1191.6019637446054,1.462966078519821,0.04221938548668644,0.5866666666666666,0.028062430400804566,0.6318115942028986,0.04641580109243294,0.6491935483870968,0.04637622691074153
23,22501.2,1253.6663671009126,1.4313682556152343,0.03784711251202839,0.5954166666666667,0.041119321627564716,0.6102173913043478,0.046233871657787966,0.6348387096774194,0.045492449431251136
24,23879.5,1324.1564673406237,1.4436251878738404,0.07691265565958968,0.5704166666666668,0.04153938893789042,0.6064855072463768,0.06809145219639408,0.6266935483870968,0.06465403607550946
25,25283.9,1402.2916208834738,1.4459121525287628,0.043552301555606306,0.5858333333333333,0.02839454172900137,0.6419202898550724,0.05305133534506516,0.6622580645161289,0.04512786781683874
26,26695.8,1457.6173571963254,1.4351959586143495,0.053417911416560514,0.5816666666666667,0.04820384954659858,0.6141666666666665,0.07704213250315907,0.6275806451612903,0.0749382333240896
27,28170.1,1482.2213701063683,1.437610673904419,0.0688617786426172,0.5733333333333334,0.07516648189186455,0.5844202898550724,0.09617651082792854,0.6030645161290322,0.09755851521922315
28,29696.9,1409.5113302134182,1.4550483524799347,0.05873731041347227,0.5795833333333332,0.03832200919692087,0.5990942028985506,0.07230085854391893,0.6152419354838708,0.06568987737539302
29,31236.9,1458.4274373447588,1.436665952205658,0.05948402479617211,0.5720833333333335,0.04059240145095576,0.6019927536231883,0.08328980432133178,0.6208870967741934,0.07750243358268366
30,32753.5,1485.0234846627848,1.4360881686210631,0.04417054719679138,0.5741666666666667,0.046390552199055926,0.6073550724637681,0.06351864698667513,0.6270161290322581,0.06376554308489461
31,34361.0,1555.1248824451366,1.4446783363819122,0.05055193625953045,0.5529166666666667,0.06209731386210589,0.5693840579710145,0.11491571914136071,0.5878225806451612,0.10911439333317205
32,35985.9,1558.622016397818,1.459682673215866,0.055021253781049,0.58,0.03655285366576885,0.6172101449275361,0.07208228388497076,0.6320967741935484,0.07344272971061543
