epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,59.0,3.0,1.9472786784172058,0.0018801383157691347,0.33999999999999997,0.2716202330836349,0.34977941176470584,0.2638923466709254,0.3365482233502538,0.24838689555879528
2,220.2,29.885782572989456,1.802274966239929,0.3394950317701575,0.5292857142857144,0.42856488090236367,0.4101470588235294,0.3208831953943758,0.4304568527918781,0.3360804797915305
3,377.2,55.49918918326645,1.3674842357635497,0.5687165009727402,0.7221428571428572,0.25571927369436886,0.6788970588235295,0.1391358533354757,0.6796954314720813,0.17147460574639883
4,520.4,60.72758845862398,1.019503688812256,0.698765400681239,0.7735714285714286,0.22680230535487444,0.7308088235294117,0.12350597204086038,0.7336040609137056,0.15253191369110905
5,663.0,68.7386354243376,0.8603306904435157,0.7221335423657598,0.8478571428571428,0.15584038144780035,0.7677941176470588,0.10267707718829358,0.7751269035532996,0.11818170285994287
6,803.8,74.6053617376124,0.7209998607635498,0.6500608421281934,0.9157142857142857,0.07836336086801414,0.7995588235294118,0.052398360998165944,0.8223350253807107,0.052279828307237805
7,945.2,81.24629222309163,0.5941878117620945,0.5532506660545975,0.9399999999999998,0.04519797719873249,0.805,0.034672528838481945,0.8274111675126903,0.03576429432245387
8,1086.0,87.11371878183137,0.49703792706131933,0.4286254321662465,0.945,0.033357984082387486,0.8200735294117647,0.024090394394366502,0.8446700507614213,0.016570319401505114
9,1228.0,92.0173896608679,0.3912502884864807,0.31664923654931953,0.9414285714285713,0.030438965360946455,0.8266176470588235,0.01352941176470588,0.849238578680203,0.013145150065285001
10,1371.2,96.02999531396428,0.316546106338501,0.2272464431738752,0.9578571428571427,0.01444553458296906,0.825514705882353,0.008075190014583344,0.852791878172589,0.00831000281408371
11,1513.2,101.10667633742096,0.25352469012141227,0.16024741094876618,0.9728571428571428,0.010973065354098034,0.8266176470588237,0.009223765753274557,0.854010152284264,0.007218838105433983
12,1655.8,102.2133063744638,0.21218562200665475,0.10883343002465734,0.9664285714285714,0.017217101133134207,0.8273529411764706,0.010361126443416793,0.8525888324873098,0.007332170593002147
13,1795.4,103.45259784075023,0.20386362373828887,0.06457598952309127,0.9764285714285716,0.013190132366156727,0.8327205882352942,0.012229999207801991,0.8557360406091371,0.005568969807879192
14,1935.0,104.9314061661236,0.1854891896247864,0.05090870042309447,0.9807142857142859,0.01279748061940637,0.8330882352941178,0.008101593247552557,0.8583756345177666,0.0046357157591191325
15,2075.8,109.81967036920116,0.18107280507683754,0.03934005544047457,0.9764285714285714,0.012797480619406365,0.8298529411764706,0.00781074807346443,0.8586802030456854,0.004302460934094847
16,2215.4,113.19028226839971,0.1641249179840088,0.02545961825495254,0.9778571428571429,0.0092857142857143,0.8349264705882353,0.0085322637219822,0.8571573604060914,0.005015886021131223
17,2353.8,115.0076519193397,0.1677183911204338,0.01968499607110421,0.9792857142857144,0.012955969390869345,0.83125,0.009980788206248703,0.8596954314720812,0.005329707512043329
18,2493.4,119.6830815111309,0.15726564824581146,0.014625545226837748,0.9857142857142858,0.009035079029052524,0.8305882352941175,0.013586834661707167,0.8560406091370558,0.0066075695818367305
19,2631.8,122.87701168241355,0.15614130347967148,0.016297249368575042,0.9835714285714285,0.007178482586514946,0.8258088235294118,0.010227991394133926,0.8539086294416244,0.005678930465359202
20,2772.6,127.20707527492328,0.15315930247306825,0.022620203314440868,0.9914285714285714,0.007693092581620729,0.82875,0.00977941176470589,0.8557360406091371,0.005605863022245096
21,2912.2,132.02863325809292,0.1437540851533413,0.017188858325388398,0.9885714285714287,0.006546536707079782,0.8261029411764707,0.010013237345900119,0.8555329949238578,0.0035183194824697363
22,3051.8,136.90127829936432,0.13792617246508598,0.017753377506242226,0.9828571428571429,0.00795394908975719,0.8333823529411765,0.00636953171403168,0.8569543147208123,0.004435746654812887
23,3190.2,140.20114122217407,0.1398235119879246,0.026415290803293426,0.987857142857143,0.006428571428571438,0.829485294117647,0.005172730099106364,0.8582741116751269,0.0038040596944558763
24,3329.2,144.3944597275117,0.1311373420059681,0.025543232211627024,0.99,0.004738035414793411,0.8296323529411765,0.006265551586109636,0.8566497461928935,0.005010746265686542
25,3468.8,149.36987648117005,0.13164925798773766,0.020750069826355327,0.9914285714285714,0.00428571428571427,0.8282352941176472,0.007755174631432493,0.8574619289340102,0.00334255383414301
26,3607.2,152.21090631094737,0.14044309109449388,0.035023340565279726,0.9871428571428573,0.010000000000000009,0.8301470588235293,0.013857904693399696,0.8550253807106598,0.005648904667307041
27,3746.8,156.68618318154284,0.1364089958369732,0.025901577163598147,0.9864285714285714,0.008112726208286108,0.8303676470588235,0.008454603483854482,0.8537055837563452,0.004097550471189969
28,3884.0,158.42727037981814,0.13082841634750367,0.025857913414122947,0.9907142857142859,0.003273268353539874,0.8305147058823531,0.00949782573916928,0.8546192893401015,0.00320400687067198
29,4020.6,159.1855521082237,0.12292558401823044,0.01921541240543784,0.9885714285714287,0.01020204061220406,0.8329411764705881,0.008846783083938273,0.8568527918781725,0.0031455702304222614
30,4157.8,160.93091685564957,0.12000355869531631,0.023661076056232952,0.9892857142857142,0.005758755534498985,0.8310294117647057,0.005371171284632275,0.8571573604060914,0.002649337736182732
31,4295.0,162.69296235547498,0.1252486489713192,0.02122819925472642,0.9885714285714287,0.006546536707079782,0.830735294117647,0.01041836779650501,0.8572588832487311,0.004383153938055417
32,4431.6,163.61858085193134,0.12943354472517968,0.02275691049470855,0.9878571428571428,0.00557874976850477,0.8302205882352942,0.006994575876742058,0.8565482233502537,0.004995295269093412
33,4568.2,164.55868254212538,0.12497794479131699,0.02232656282934648,0.9907142857142859,0.006428571428571427,0.830220588235294,0.009447599519359447,0.8563451776649746,0.005546716093257969
34,4704.8,165.40423211030605,0.11413299813866615,0.014719463453671514,0.9892857142857142,0.007319250547113999,0.8366911764705882,0.008990154649550665,0.8575634517766497,0.0048487122583795
