epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,182.0,2.6832815729997477,1.7896989226341247,0.0015493253955942761,0.49416666666666664,0.0892133834005738,0.4271014492753623,0.0981958658057031,0.4256451612903226,0.094614201018342
2,510.0,4.6475800154489,1.7392695188522338,0.006476547741911799,0.6991666666666666,0.04056031174545986,0.6359420289855072,0.08029377900734268,0.6262903225806452,0.07116194103758872
3,903.4,10.547037498748168,1.6421400904655457,0.013634956170454224,0.74,0.030230595245361765,0.701304347826087,0.037682274231000595,0.6870967741935484,0.033445873150528584
4,1375.4,22.52198925494815,1.5288609385490417,0.027853989660126085,0.7416666666666667,0.0238630351054606,0.7247101449275363,0.013739290954850195,0.7087096774193549,0.016035210995660108
5,1798.8,79.72552916099085,1.4204741716384888,0.037778743046083973,0.765,0.021984843263788204,0.7289855072463768,0.008127579648005761,0.7148387096774194,0.00789499241969057
6,2287.0,139.33054223679747,1.3256408452987671,0.032361885645515516,0.7858333333333334,0.027901115071305355,0.7297101449275362,0.009459228331640986,0.7183870967741937,0.008324830903589646
7,2877.8,224.61246626133644,1.2545834183692932,0.03400492449809671,0.7675000000000001,0.031721443851123785,0.7381884057971015,0.008774102639395907,0.7248387096774194,0.009410291706977323
8,3553.8,309.3120754189852,1.2111129641532898,0.046407006941270326,0.7575000000000001,0.019525624189766635,0.7417391304347827,0.009184335952321668,0.7303225806451614,0.012279268587531771
9,4267.6,354.885671731052,1.1848530173301697,0.011696803918018334,0.765,0.026034165586355525,0.7392028985507246,0.009422797882411953,0.7261290322580646,0.006985938008937976
10,5015.6,373.01667523047814,1.1959917426109314,0.03463181791076984,0.76,0.029059326290271175,0.7413043478260869,0.008030084160692785,0.7280645161290323,0.007074745870793955
11,5812.2,409.2338695660466,1.2060991883277894,0.038277333619617784,0.7633333333333333,0.017159383568311676,0.7432608695652173,0.00851903979726724,0.7287096774193549,0.008436578600401309
12,6599.8,465.5787366278662,1.2314175367355347,0.029256942919658805,0.7641666666666667,0.04083333333333334,0.7392028985507247,0.011771515536659918,0.7248387096774194,0.0071842120810709995
13,7412.0,494.3723293227484,1.2270517349243164,0.03036396004379352,0.7675,0.0338399008404116,0.7436231884057971,0.00938007021755619,0.7269354838709677,0.008066128871000004
14,8236.8,532.3038230183961,1.2006013631820678,0.05104649090746362,0.7741666666666667,0.03300883720056395,0.7382608695652175,0.012271006875796771,0.7288709677419355,0.011551135012770247
15,9119.8,576.8746484289286,1.1821513891220092,0.032778394974940624,0.7825000000000001,0.020224435165852664,0.7395652173913043,0.00640146748561096,0.7288709677419355,0.007157002494301231
16,10064.6,614.8723770019271,1.1494100451469422,0.031543678064781755,0.7841666666666667,0.025671536334582263,0.748550724637681,0.01016044362106151,0.7325806451612903,0.004193548387096775
17,11020.8,638.8002504695814,1.1168917059898376,0.01588769712368074,0.7916666666666667,0.011785113019775797,0.7441304347826087,0.012817896344902886,0.7319354838709677,0.004827945015192179
18,12107.8,685.3147889838655,1.0557437479496001,0.03312509857358175,0.8,0.010540925533894605,0.7469565217391304,0.012860226406654502,0.7306451612903226,0.006120537406777527
19,13206.2,693.5338203721575,1.0263773262500764,0.04102415358287899,0.8116666666666665,0.027938424357067025,0.7413768115942029,0.00977831360354211,0.7285483870967743,0.01131449026277136
20,14294.4,751.9185062225828,1.0288646876811982,0.03413369578452556,0.8133333333333332,0.023629078131263047,0.7404347826086957,0.013337271000154754,0.7274193548387096,0.009916403967057692
21,15410.2,803.5747382788984,1.0259500861167907,0.035632814506756344,0.82,0.018708286933869705,0.741231884057971,0.010219446807321786,0.7230645161290322,0.012178220439363018
22,16607.6,911.1793676329596,1.0152634024620055,0.03560289436716319,0.8333333333333333,0.019002923751652277,0.7350724637681159,0.008135328811991993,0.7254838709677419,0.008058061933417281
23,17769.6,888.4061233467495,1.0459177672863007,0.02986175689334772,0.8258333333333333,0.016007810593582108,0.7281159420289856,0.008700481750610795,0.7172580645161291,0.004841397103162473
24,18965.8,946.506608534774,1.0227430582046508,0.04198464685837528,0.8158333333333333,0.01952562418976662,0.7371739130434782,0.013851956777807574,0.722741935483871,0.009444784498037009
25,20256.8,1010.3287385796763,1.023590326309204,0.020604090623459283,0.82,0.022730302828309762,0.7366666666666667,0.016607329786768932,0.7196774193548389,0.00906101413237944
26,21538.8,1041.5066778470507,1.035652792453766,0.03421966343116615,0.8241666666666665,0.017260262647673327,0.7303623188405796,0.012131785286622296,0.7140322580645162,0.007770444819642515
27,22912.0,1049.5233203697762,1.023890495300293,0.04008465299144193,0.8241666666666665,0.020224435165852657,0.7295652173913043,0.01625128240460307,0.7151612903225806,0.010556818175453925
28,24261.8,1068.2563175567932,1.0654371440410615,0.0480140701997531,0.8141666666666666,0.019021187017522208,0.7302898550724637,0.012198043717391777,0.7146774193548386,0.015595197905468153
29,25617.6,1187.3428485488091,1.0374860525131226,0.024554084513048715,0.8158333333333333,0.02539958442354695,0.7178260869565217,0.020685074226025633,0.714516129032258,0.010149763046807921
30,27028.0,1205.1728506732966,1.0243690967559815,0.043815263839671964,0.8083333333333333,0.02204792759220492,0.7402173913043477,0.009734179642277421,0.7235483870967742,0.007184212081071002
31,28409.0,1175.3301663787925,1.0367595076560974,0.04644121068614406,0.8141666666666666,0.020766559657295184,0.7313768115942029,0.011141760919123691,0.715,0.007936073935575825
32,29894.4,1145.447615563453,1.0526272177696228,0.032066018428127736,0.8099999999999999,0.012801909579781003,0.7436231884057971,0.011116990672907319,0.722258064516129,0.00752380889657458
33,31653.4,1148.2985848637104,1.0332837343215941,0.034514782566177654,0.8141666666666666,0.0175,0.7372463768115942,0.013765064497855408,0.7224193548387097,0.011020980842488079
34,33210.2,1147.6356390422877,1.0350991547107697,0.04908278373002453,0.805,0.02614064523559688,0.7382608695652174,0.01006594513286106,0.7208064516129032,0.007120561307949721
35,34707.0,1159.1194071362968,1.0432900965213776,0.047937383681048384,0.8291666666666666,0.017579185924774143,0.7297101449275363,0.00953112060722168,0.7201612903225807,0.010283443954383922
36,36255.4,1118.1767481038048,1.0466344773769378,0.03511947453914595,0.8125,0.024509068616421235,0.7368115942028985,0.009639587912067177,0.7191935483870967,0.007883451232161253
37,37903.4,1103.9982065202823,1.0370297014713288,0.0484709347742923,0.8158333333333333,0.024565671621639456,0.7368115942028985,0.0073528410979512085,0.7235483870967742,0.00869173779697257
38,39550.2,1105.7824198276983,1.0446517527103425,0.048703252168215645,0.8066666666666666,0.017795130420052173,0.7395652173913043,0.012581179370556935,0.7262903225806452,0.010151044501651331
39,41240.2,1145.000768558694,1.0337921142578126,0.0242568984905298,0.8125,0.021810420547170653,0.7195652173913043,0.017172537094027378,0.7100000000000001,0.007558306137974179
40,42834.2,1210.9898265468623,1.0330239593982697,0.03674490770877365,0.8183333333333334,0.026299556396765834,0.7245652173913044,0.012785081426347858,0.7148387096774195,0.009989588753033565
41,44456.4,1213.3068202231455,1.064066469669342,0.03574999830477106,0.8091666666666667,0.016853123680130574,0.7322463768115941,0.010923777849044445,0.7166129032258064,0.01263944077320326
42,46049.8,1114.84472461415,1.0326073527336121,0.03589207883378086,0.8,0.034761089357690365,0.732536231884058,0.00788790666930133,0.7167741935483871,0.00973637953083003
43,47625.8,1072.9572032471754,1.0494080066680909,0.04069724199054187,0.8074999999999999,0.01685312368013056,0.737463768115942,0.012323315470269935,0.7170967741935484,0.008927969356837446
44,49157.4,1012.2711296880891,1.072931170463562,0.03604169201010663,0.7958333333333334,0.019094065395649312,0.7442753623188405,0.015146314339113372,0.7240322580645161,0.009472288296790983
45,50858.2,1112.086849126452,1.0855974555015564,0.034330768273235654,0.7941666666666667,0.02042941778688545,0.7416666666666667,0.010710184150072324,0.7251612903225807,0.011987680113588433
46,52436.0,1117.2960216522745,1.0704506397247315,0.04044502484644944,0.8300000000000001,0.011902380714238088,0.7331884057971014,0.00800257257523393,0.7187096774193549,0.009072491038984009
47,54183.0,1133.9246006679632,1.0700706124305726,0.04753547671764936,0.8175000000000001,0.018800856954464127,0.7319565217391306,0.012511074699166517,0.7187096774193549,0.008479638340706402
48,55860.4,1265.3691319136879,1.0523827493190765,0.04411240283863515,0.8066666666666666,0.026822461565718457,0.7334057971014493,0.011722344413048204,0.7214516129032258,0.011962697832766862
49,57555.8,1177.5297703243007,1.0533063352108,0.052380026847976345,0.8133333333333332,0.02867441755680875,0.7290579710144928,0.01663655124174094,0.7190322580645161,0.010669571231316934
50,59161.2,1194.2857949418974,1.0566132366657257,0.03362603506440754,0.8225,0.02863806712906599,0.7359420289855072,0.01083666518488703,0.7230645161290322,0.007837116524681517
51,60822.4,1099.8482804459895,1.066363775730133,0.026824901499016365,0.8066666666666666,0.015275252316519461,0.7338405797101449,0.01368030733037984,0.7250000000000001,0.009016403135079789
52,62463.8,1135.7733752822346,1.0572418689727783,0.032675044309430405,0.8033333333333335,0.01795054935711501,0.7295652173913044,0.011079139045574709,0.7169354838709678,0.007810516137292405
