epoch,mean_fw_nfe,std_fw_nfe,mean_loss,std_loss,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc
1,56.0,0.0,1.9478087425231934,0.0018315321535251165,0.13464285714285715,0.09838686136774524,0.10617647058823532,0.05077651777923991,0.10604060913705582,0.051539693676051136
2,252.0,6.0,1.8433601319789887,0.045558284268519995,0.3964285714285714,0.2534204782086685,0.27132352941176474,0.15745426918890815,0.2761421319796954,0.1698632195629855
3,451.6,7.2,1.6466558218002318,0.1154505114550719,0.6849999999999999,0.18108093804276854,0.5011029411764705,0.174413640129784,0.5091370558375634,0.17213242129378242
4,649.7,9.192932067626737,1.4043234288692474,0.17233055949740397,0.8232142857142858,0.08621505503266651,0.6377573529411765,0.12538333846082306,0.6553807106598987,0.12277527833857657
5,849.0,12.222929272478018,1.1366765022277832,0.19867143285130118,0.8889285714285713,0.033233481396240834,0.7201838235294117,0.05798225393336976,0.733248730964467,0.0596155021022783
6,1049.8,14.831048513169929,0.8737635999917984,0.20058857782597458,0.9046428571428571,0.013604283539100637,0.7540441176470588,0.02273295874924357,0.764720812182741,0.024112209451733868
7,1250.3,17.643979143039136,0.648398132622242,0.17199598721254059,0.9185714285714285,0.011157499537009502,0.7718014705882352,0.016920194510301478,0.7803553299492385,0.023149156120720625
8,1447.5,21.455768455126467,0.47665285170078275,0.11686461801902694,0.925357142857143,0.0182772022598914,0.7734558823529412,0.015321489928633497,0.7797969543147208,0.019771948283659115
9,1640.2,25.74412554350992,0.3515531733632088,0.08535393172034966,0.9310714285714285,0.020488299298947812,0.7757720588235294,0.020583606359881313,0.7826395939086295,0.02606568092779048
10,1831.7,30.326720890989847,0.2753367707133293,0.06343153101861061,0.9417857142857142,0.01617427410603465,0.7790441176470588,0.015790002476272526,0.7862944162436548,0.018934758630297942
11,2020.8,32.84143724016962,0.231395573168993,0.03481562898734509,0.9482142857142856,0.009813308331452927,0.7772794117647059,0.012635297198487964,0.7852791878172589,0.013397553775384423
12,2208.7,34.85555909750982,0.19518265947699548,0.028198170781497986,0.9517857142857142,0.016424688982238457,0.7777573529411764,0.013573846070488966,0.7850253807106597,0.01718369708443001
